source_dish_id,source_name,recommended_dish_id,recommended_name,score,rank,reason,source_cluster,recommended_cluster
D0026,Ba rọi luộc + tôm chua,D0032,Sườn heo rang muối,0.7157,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0026,Ba rọi luộc + tôm chua,D0031,Sườn xào chua ngọt,0.7157,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0026,Ba rọi luộc + tôm chua,D0027,Ba rọi rang cháy cạnh,0.7119,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0026,Ba rọi luộc + tôm chua,D0033,Giò heo giả cầy,0.7119,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0026,Ba rọi luộc + tôm chua,D0035,Giò thủ,0.6669,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0026,Ba rọi luộc + tôm chua,D0030,Sườn non rim mặn,0.6669,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0028,Thịt kho tiêu,0.8071,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0025,Ba rọi luộc + cà pháo,0.7869,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0032,Sườn heo rang muối,0.7771,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0031,Sườn xào chua ngọt,0.7771,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0033,Giò heo giả cầy,0.775,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0035,Giò thủ,0.7429,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0030,Sườn non rim mặn,0.7429,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,D0026,Ba rọi luộc + tôm chua,0.7119,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0030,Sườn non rim mặn,0.85,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0028,Thịt kho tiêu,0.8071,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0025,Ba rọi luộc + cà pháo,0.7869,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0027,Ba rọi rang cháy cạnh,0.775,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0035,Giò thủ,0.7429,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0026,Ba rọi luộc + tôm chua,0.7119,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0029,Thịt kho mắm ruốc,0.7,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,D0034,Thịt đông dưa chua,0.7,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0029,Thịt kho mắm ruốc,0.775,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0032,Sườn heo rang muối,0.7471,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0031,Sườn xào chua ngọt,0.7471,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0027,Ba rọi rang cháy cạnh,0.7429,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0033,Giò heo giả cầy,0.7429,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0030,Sườn non rim mặn,0.7,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0028,Thịt kho tiêu,0.6786,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,D0026,Ba rọi luộc + tôm chua,0.6669,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0031,Sườn xào chua ngọt,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0025,Ba rọi luộc + cà pháo,0.8057,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0027,Ba rọi rang cháy cạnh,0.7771,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0035,Giò thủ,0.7471,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0030,Sườn non rim mặn,0.7471,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0056,Gà ta: Kho gừng/ Xào sả ớt/ Kho nghệ,0.7214,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0026,Ba rọi luộc + tôm chua,0.7157,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,D0029,Thịt kho mắm ruốc,0.7021,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0028,Thịt kho tiêu,0.91,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0033,Giò heo giả cầy,0.85,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0029,Thịt kho mắm ruốc,0.775,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0034,Thịt đông dưa chua,0.775,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0025,Ba rọi luộc + cà pháo,0.7569,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0032,Sườn heo rang muối,0.7471,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0031,Sườn xào chua ngọt,0.7471,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,D0027,Ba rọi rang cháy cạnh,0.7429,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0032,Sườn heo rang muối,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0025,Ba rọi luộc + cà pháo,0.8057,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0027,Ba rọi rang cháy cạnh,0.7771,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0035,Giò thủ,0.7471,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0030,Sườn non rim mặn,0.7471,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0056,Gà ta: Kho gừng/ Xào sả ớt/ Kho nghệ,0.7214,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0026,Ba rọi luộc + tôm chua,0.7157,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,D0029,Thịt kho mắm ruốc,0.7021,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0026,Ba rọi luộc + tôm chua,0.7869,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0035,Giò thủ,0.775,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0030,Sườn non rim mặn,0.775,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0028,Thịt kho tiêu,0.73,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0025,Ba rọi luộc + cà pháo,0.7119,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0032,Sườn heo rang muối,0.7021,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0031,Sườn xào chua ngọt,0.7021,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,D0027,Ba rọi rang cháy cạnh,0.7,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0030,Sườn non rim mặn,0.91,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0027,Ba rọi rang cháy cạnh,0.8071,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0033,Giò heo giả cầy,0.8071,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0029,Thịt kho mắm ruốc,0.73,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0034,Thịt đông dưa chua,0.73,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0025,Ba rọi luộc + cà pháo,0.7119,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0032,Sườn heo rang muối,0.7021,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,D0031,Sườn xào chua ngọt,0.7021,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0030,Sườn non rim mặn,0.775,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0028,Thịt kho tiêu,0.73,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0025,Ba rọi luộc + cà pháo,0.7119,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0032,Sườn heo rang muối,0.7021,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0031,Sườn xào chua ngọt,0.7021,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0027,Ba rọi rang cháy cạnh,0.7,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0033,Giò heo giả cầy,0.7,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,D0029,Thịt kho mắm ruốc,0.7,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0089,Nem ghẹ Phú Quốc,0.8067,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0095,Salad cải mầm: Trứng/ Bò,0.8062,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0096,Bắp bò ngâm nước mắm,0.775,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0090,Miến xào thịt ghẹ,0.775,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0097,Tai heo ngâm nước mắm,0.7617,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0088,Lườn ngỗng sốt chanh dây,0.73,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0094,Salad cải mầm cá ngừ,0.73,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,D0092,Hến xúc bánh đa,0.6937,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0097,Tai heo ngâm nước mắm,0.9867,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0089,Nem ghẹ Phú Quốc,0.8067,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,0.775,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0090,Miến xào thịt ghẹ,0.775,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0088,Lườn ngỗng sốt chanh dây,0.73,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0094,Salad cải mầm cá ngừ,0.73,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0098,Mì xào hải sản,0.6733,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0096,Bắp bò ngâm nước mắm,D0095,Salad cải mầm: Trứng/ Bò,0.6487,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
